1000, o, 0.041767, 0.000000, 6.574505, 6.574505
1000, o, 0.041259, 0.000000, 6.748446, 6.748446
1000, o, 0.042726, 0.000000, 6.672423, 6.672423
1000, o, 0.048501, 0.000000, 6.754615, 6.754615
1000, o, 0.047102, 0.000000, 6.591184, 6.591184
1000, o, 0.076464, 0.000000, 6.401864, 6.401864
1000, o, 0.046383, 0.000000, 6.854440, 6.854440
1200, t, 0.059519, 0.007068, 5.637734, 5.644802
1200, t, 0.064318, 0.004978, 5.638354, 5.643332
1200, t, 0.080656, 0.005593, 5.701484, 5.707077
1200, t, 0.076389, 0.005556, 5.777353, 5.782909
1200, t, 0.059730, 0.005673, 5.688719, 5.694392
1200, t, 0.093236, 0.004890, 6.097658, 6.102548
1200, t, 0.072182, 0.005559, 5.650898, 5.656457
1200, t, 0.089389, 0.004717, 5.732713, 5.737430
1200, t, 0.060523, 0.005340, 5.710214, 5.715554
1200, t, 0.079301, 0.004246, 5.594237, 5.598483
1200, o, 0.063714, 0.000000, 12.554648, 12.554648
1200, o, 0.065641, 0.000000, 12.708654, 12.708654
1200, o, 0.059523, 0.000000, 12.314042, 12.314042
1200, o, 0.058720, 0.000000, 12.918521, 12.918521
1200, o, 0.063448, 0.000000, 12.704552, 12.704552
1200, o, 0.090431, 0.000000, 12.064643, 12.064643
1200, o, 0.059407, 0.000000, 11.786374, 11.786374
1200, o, 0.060102, 0.000000, 11.647289, 11.647289
1200, o, 0.060944, 0.000000, 11.452756, 11.452756
1200, o, 0.095140, 0.000000, 12.482693, 12.482693
1400, t, 0.082686, 0.007433, 8.909195, 8.916628
1400, t, 0.083029, 0.007271, 8.985874, 8.993145
1400, t, 0.111908, 0.008486, 9.020428, 9.028913
1400, t, 0.085225, 0.007712, 9.235690, 9.243402
1400, t, 0.113948, 0.008389, 9.255264, 9.263654
1400, t, 0.089188, 0.008828, 9.422777, 9.431605
1400, t, 0.088965, 0.008561, 9.679693, 9.688254
1400, t, 0.086313, 0.009554, 9.320704, 9.330258
1400, t, 0.095953, 0.008887, 9.335044, 9.343931
1400, t, 0.088073, 0.007775, 8.948436, 8.956211
1400, o, 0.080961, 0.000000, 25.802692, 25.802692
1400, o, 0.101455, 0.000000, 25.563116, 25.563116
1400, o, 0.083281, 0.000000, 23.410173, 23.410173
1400, o, 0.110468, 0.000000, 22.975634, 22.975634
1400, o, 0.080156, 0.000000, 22.491447, 22.491447
1400, o, 0.082369, 0.000000, 23.596514, 23.596514
1400, o, 0.080456, 0.000000, 23.494728, 23.494728
1400, o, 0.116192, 0.000000, 22.676973, 22.676973
1400, o, 0.091022, 0.000000, 24.229650, 24.229650
1400, o, 0.083320, 0.000000, 23.310631, 23.310631
1600, t, 0.139857, 0.010950, 13.243339, 13.254289
1600, t, 0.113615, 0.011177, 12.986535, 12.997712
1600, t, 0.140300, 0.011084, 13.299825, 13.310908
1600, t, 0.107794, 0.010038, 13.245522, 13.255560
1600, t, 0.120655, 0.010867, 13.308649, 13.319516
1600, t, 0.116375, 0.010607, 13.197309, 13.207915
1600, t, 0.117778, 0.009773, 13.189186, 13.198959
1600, t, 0.136204, 0.009998, 13.112022, 13.122021
1600, t, 0.120014, 0.010536, 13.296198, 13.306734
1600, t, 0.109688, 0.010046, 13.216425, 13.226471
1600, o, 0.137970, 0.000000, 33.369720, 33.369720
1600, o, 0.141472, 0.000000, 34.369232, 34.369232
1600, o, 0.107136, 0.000000, 34.201515, 34.201515
1600, o, 0.134687, 0.000000, 33.774567, 33.774567
1600, o, 0.109119, 0.000000, 34.887512, 34.887512
1600, o, 0.136093, 0.000000, 34.225704, 34.225704
1600, o, 0.138389, 0.000000, 33.350037, 33.350037
1600, o, 0.133130, 0.000000, 33.755295, 33.755295
1600, o, 0.107711, 0.000000, 32.918148, 32.918148
1600, o, 0.118409, 0.000000, 33.213573, 33.213573
1800, t, 0.171628, 0.016388, 18.625483, 18.641870
1800, t, 0.137930, 0.014747, 18.758718, 18.773466
1800, t, 0.151880, 0.015414, 18.622723, 18.638136
1800, t, 0.170279, 0.013402, 19.198692, 19.212095
1800, t, 0.163564, 0.017764, 18.764669, 18.782433
1800, t, 0.144651, 0.014043, 18.882286, 18.896330
1800, t, 0.167130, 0.014879, 19.061619, 19.076498
1800, t, 0.168979, 0.014513, 19.652851, 19.667364
1800, t, 0.144295, 0.014713, 18.902050, 18.916763
1800, t, 0.149877, 0.016775, 19.201262, 19.218037
1800, o, 0.136807, 0.000000, 50.952148, 50.952148
1800, o, 0.168149, 0.000000, 50.327255, 50.327255
1800, o, 0.134574, 0.000000, 52.660870, 52.660870
1800, o, 0.137533, 0.000000, 54.103447, 54.103447
1800, o, 0.158939, 0.000000, 51.534237, 51.534237
1800, o, 0.138700, 0.000000, 50.445454, 50.445454
1800, o, 0.162339, 0.000000, 52.376354, 52.376354
1800, o, 0.143026, 0.000000, 52.272190, 52.272190
1800, o, 0.164117, 0.000000, 51.093311, 51.093311
1800, o, 0.138237, 0.000000, 50.187622, 50.187622
2000, t, 0.197218, 0.017434, 25.297749, 25.315182
2000, t, 0.203439, 0.018087, 26.107059, 26.125147
2000, t, 0.217287, 0.019596, 25.612442, 25.632038
2000, t, 0.172713, 0.020595, 26.336636, 26.357231
2000, t, 0.177212, 0.024329, 26.156548, 26.180876
2000, t, 0.204272, 0.018210, 25.691814, 25.710024
2000, t, 0.199667, 0.019103, 25.969826, 25.988928
2000, t, 0.202891, 0.018060, 25.739925, 25.757986
2000, t, 0.199433, 0.018690, 25.487774, 25.506464
2000, t, 0.204222, 0.017515, 25.314405, 25.331921
2000, o, 0.196608, 0.000000, 63.485767, 63.485767
2000, o, 0.177108, 0.000000, 65.403641, 65.403641
2000, o, 0.169569, 0.000000, 63.758228, 63.758228
2000, o, 0.165365, 0.000000, 63.425514, 63.425514
2000, o, 0.171647, 0.000000, 63.581833, 63.581833
2000, o, 0.184136, 0.000000, 64.058548, 64.058548
2000, o, 0.167462, 0.000000, 62.925045, 62.925045
2000, o, 0.167879, 0.000000, 63.479050, 63.479050
2000, o, 0.167110, 0.000000, 66.356697, 66.356697
2000, o, 0.199136, 0.000000, 62.746075, 62.746075
