800,t,0.062371,0.002548,1.599935,1.602483
800,t,0.025213,0.001884,1.586027,1.587911
800,t,0.063296,0.001888,1.582583,1.584471
800,t,0.059326,0.001959,1.560462,1.562421
800,o,0.025527,0.000000,2.187118,2.187118
800,o,0.025603,0.000000,2.134446,2.134446
800,o,0.059465,0.000000,2.156309,2.156309
800,o,0.058530,0.000000,2.239369,2.239369
800,o,0.059683,0.000000,2.147491,2.147491
800,o,0.057611,0.000000,2.315682,2.315682
800,o,0.057711,0.000000,2.470887,2.470887
800,o,0.059695,0.000000,2.369431,2.369431
800,o,0.059565,0.000000,2.490458,2.490458
800,o,0.047434,0.000000,2.415555,2.415555
1000,t,0.074081,0.003929,3.179596,3.183525
1000,t,0.040671,0.003071,3.168710,3.171781
1000,t,0.040890,0.003349,3.189735,3.193084
1000,t,0.071172,0.003511,3.136616,3.140127
1000,t,0.040190,0.003424,3.034610,3.038034
1000,t,0.040161,0.003089,3.055707,3.058796
1000,t,0.039435,0.003300,3.134831,3.138131
1000,t,0.040576,0.003147,3.255713,3.258860
1000,t,0.071158,0.003176,3.165525,3.168701
1000,t,0.040015,0.002978,3.177809,3.180787
1000,o,0.055990,0.000000,4.701969,4.701969
1000,o,0.071269,0.000000,4.473161,4.473161
1000,o,0.040970,0.000000,4.552733,4.552733
1000,o,0.039682,0.000000,4.512776,4.512776
1000,o,0.040077,0.000000,4.648424,4.648424
1000,o,0.045417,0.000000,4.587712,4.587712
1000,o,0.039940,0.000000,4.302249,4.302249
1000,o,0.042553,0.000000,4.341847,4.341847
1000,o,0.040276,0.000000,4.326050,4.326050
1000,o,0.039733,0.000000,4.402992,4.402992
1200,t,0.056269,0.004083,5.389576,5.393659
1200,t,0.058340,0.003942,5.428949,5.432891
1200,t,0.093171,0.004023,5.378096,5.382119
1200,t,0.089482,0.003928,5.403567,5.407495
1200,t,0.057084,0.005124,5.353485,5.358609
1200,t,0.057578,0.004001,5.412867,5.416868
1200,t,0.091648,0.003982,5.380519,5.384501
1200,t,0.091001,0.004095,5.422420,5.426515
1200,t,0.057391,0.003981,5.360918,5.364899
1200,t,0.057662,0.004800,5.365477,5.370277
1200,o,0.057559,0.000000,8.718400,8.718400
1200,o,0.057594,0.000000,8.596501,8.596501
1200,o,0.057670,0.000000,8.755425,8.755425
1200,o,0.057662,0.000000,8.779664,8.779664
1200,o,0.057611,0.000000,8.862756,8.862756
1200,o,0.093079,0.000000,8.868016,8.868016
1200,o,0.090998,0.000000,8.748207,8.748207
1200,o,0.058174,0.000000,8.553515,8.553515
1200,o,0.057449,0.000000,8.924080,8.924080
1200,o,0.063294,0.000000,8.722293,8.722293
1400,t,0.077941,0.006035,8.539406,8.545441
1400,t,0.074875,0.007488,8.662867,8.670355
1400,t,0.078594,0.006477,8.883199,8.889676
1400,t,0.118032,0.006884,8.769876,8.776759
1400,t,0.110621,0.006284,8.702190,8.708474
1400,t,0.087846,0.006570,8.701616,8.708186
1400,t,0.108419,0.006910,8.610864,8.617774
1400,t,0.110746,0.006379,8.525820,8.532199
1400,t,0.128943,0.006974,8.581951,8.588925
1400,t,0.111589,0.005997,8.643696,8.649693
1400,o,0.078903,0.000000,15.165737,15.165737
1400,o,0.110949,0.000000,15.579855,15.579855
1400,o,0.073061,0.000000,15.616677,15.616677
1400,o,0.112775,0.000000,15.192187,15.192187
1400,o,0.111380,0.000000,15.381340,15.381340
1400,o,0.083069,0.000000,15.093385,15.093385
1400,o,0.111019,0.000000,15.215652,15.215652
1400,o,0.109517,0.000000,15.415190,15.415190
1400,o,0.111796,0.000000,15.276506,15.276506
1400,o,0.112394,0.000000,16.089643,16.089643
1600,t,0.102563,0.008901,12.893280,12.902181
1600,t,0.099696,0.010371,12.976641,12.987012
1600,t,0.135182,0.010780,13.027215,13.037995
1600,t,0.109982,0.009881,12.938198,12.948079
1600,t,0.135040,0.011571,13.157482,13.169053
1600,t,0.104610,0.009122,12.854311,12.863433
1600,t,0.132067,0.010018,13.080994,13.091012
1600,t,0.127012,0.010695,12.882946,12.893641
1600,t,0.136039,0.009151,12.828800,12.837952
1600,t,0.135962,0.010781,12.753334,12.764115
1600,o,0.101949,0.000000,21.207747,21.207747
1600,o,0.102692,0.000000,22.259947,22.259947
1600,o,0.101372,0.000000,23.103125,23.103125
1600,o,0.101272,0.000000,23.844728,23.844728
1600,o,0.101210,0.000000,22.943874,22.943874
1600,o,0.134802,0.000000,23.528545,23.528545
1600,o,0.133354,0.000000,22.075781,22.075781
1600,o,0.102550,0.000000,25.986115,25.986115
1600,o,0.137859,0.000000,26.269657,26.269657
1600,o,0.101797,0.000000,26.865053,26.865053
1800,t,0.166761,0.013559,18.697123,18.710682
1800,t,0.132366,0.014309,18.513002,18.527311
1800,t,0.130045,0.012992,18.511637,18.524630
1800,t,0.159695,0.011623,18.636545,18.648169
1800,t,0.161856,0.012154,18.401970,18.414124
1800,t,0.162975,0.013930,18.570038,18.583967
1800,t,0.128726,0.011964,18.711523,18.723488
1800,t,0.165043,0.011919,18.525829,18.537748
1800,t,0.129758,0.011932,18.355846,18.367779
1800,t,0.161194,0.011214,18.262100,18.273314
1800,o,0.130837,0.000000,35.439846,35.439846
1800,o,0.130364,0.000000,39.044563,39.044563
1800,o,0.168017,0.000000,42.283203,42.283203
1800,o,0.171075,0.000000,40.656963,40.656963
1800,o,0.167798,0.000000,40.126835,40.126835
1800,o,0.157194,0.000000,41.935703,41.935703
1800,o,0.130005,0.000000,39.975983,39.975983
1800,o,0.130899,0.000000,39.628849,39.628849
1800,o,0.173454,0.000000,39.676800,39.676800
1800,o,0.132533,0.000000,39.885887,39.885887
2000,t,0.196103,0.017710,26.158222,26.175932
2000,t,0.164955,0.017746,26.290668,26.308414
2000,t,0.200825,0.018834,26.182764,26.201597
2000,t,0.169363,0.019064,26.334538,26.353601
2000,t,0.159688,0.018621,25.861895,25.880516
2000,t,0.192883,0.020922,26.413670,26.434591
2000,t,0.179465,0.019474,26.040003,26.059477
2000,t,0.161525,0.016675,26.580832,26.597507
2000,t,0.198287,0.017261,26.191999,26.209261
2000,t,0.195891,0.017940,26.523727,26.541668
2000,o,0.198205,0.000000,56.320076,56.320076
2000,o,0.203198,0.000000,57.591202,57.591202
2000,o,0.159459,0.000000,57.382389,57.382389
2000,o,0.196835,0.000000,56.886555,56.886555
2000,o,0.162517,0.000000,57.390263,57.390263
2000,o,0.159868,0.000000,58.432407,58.432407
2000,o,0.163479,0.000000,56.742485,56.742485
2000,o,0.198804,0.000000,56.823593,56.823593
2000,o,0.186478,0.000000,59.154282,59.154282
2000,o,0.220449,0.000000,56.258389,56.258389
